p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
2,2,,,,1,1,2,1,1,2,2,5970,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,5971,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,5972,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,5973,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,5974,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5975,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,5976,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5977,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5978,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,5979,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5980,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,5981,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,5982,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,5983,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5984,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5985,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,5986,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,5987,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5988,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5989,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,5990,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,5991,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,5992,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,5993,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,5994,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,5995,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,5996,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,5997,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,5998,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,5999,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6000,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6001,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6002,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6003,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6004,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6005,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6006,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6007,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6008,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6009,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6010,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6011,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6012,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6013,gemini,2025,여성,5
2,2,,,,2,1,2,1,1,2,2,6014,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,6015,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6016,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6017,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6018,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6019,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6020,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6021,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6022,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6023,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6024,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6025,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6026,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6027,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6028,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6029,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6030,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6031,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6032,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6033,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6034,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6035,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6036,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6037,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6038,gemini,2025,여성,5
2,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6039,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6040,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6041,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6042,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,6043,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6044,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6045,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6046,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6047,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6048,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6049,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6050,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6051,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6052,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,6053,gemini,2025,여성,5
3,1,1.0,1.0,1.0,1,1,2,1,1,2,1,6054,gemini,2025,여성,5
3,1,7.0,1.0,1.0,1,1,2,1,1,2,1,6055,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6056,gemini,2025,여성,5
2,2,,,,2,1,2,1,1,2,2,6057,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,6058,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6059,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6060,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6061,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6062,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6063,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6064,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6065,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6066,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6067,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6068,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6069,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6070,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6071,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6072,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,1,6073,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6074,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6075,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6076,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6077,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6078,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6079,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6080,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6081,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6082,gemini,2025,여성,5
3,1,7.0,3.0,2.0,1,1,2,1,1,2,1,6083,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6084,gemini,2025,여성,5
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,6085,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6086,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6087,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6088,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,6089,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,6090,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6091,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6092,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6093,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6094,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6095,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6096,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,6097,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6098,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6099,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6100,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6101,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6102,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6103,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6104,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6105,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6106,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6107,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6108,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6109,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6110,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6111,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6112,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6113,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6114,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6115,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6116,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6117,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6118,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6119,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,1,6120,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6121,gemini,2025,여성,5
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6122,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6123,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6124,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6125,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,1,6126,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6127,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6128,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6129,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6130,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6131,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6132,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6133,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6134,gemini,2025,여성,5
2,2,,,,2,1,2,2,1,2,2,6135,gemini,2025,여성,5
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6136,gemini,2025,여성,5
2,2,,,,1,1,2,1,1,2,2,6137,gemini,2025,여성,5
2,2,,,,1,1,2,2,1,2,2,6138,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6139,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6140,gemini,2025,여성,6
3,1,7.0,3.0,2.0,1,1,2,1,1,2,1,6141,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6142,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6143,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6144,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6145,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6146,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6147,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6148,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6149,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6150,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6151,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6152,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6153,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6154,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6155,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6156,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6157,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6158,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6159,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6160,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6161,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6162,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,6163,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6164,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6165,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6166,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6167,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6168,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6169,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6170,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,6171,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6172,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6173,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6174,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6175,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6176,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6177,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6178,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6179,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6180,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6181,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6182,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6183,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6184,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6185,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6186,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6187,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6188,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6189,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6190,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6191,gemini,2025,여성,6
4,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6192,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6193,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6194,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6195,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6196,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,6197,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6198,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6199,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6200,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6201,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6202,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6203,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6204,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6205,gemini,2025,여성,6
3,1,1.0,1.0,2.0,2,1,2,2,1,2,2,6206,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6207,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6208,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6209,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6210,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6211,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6212,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6213,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6214,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6215,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6216,gemini,2025,여성,6
1,2,,,,2,2,2,2,2,2,2,6217,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6218,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6219,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6220,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6221,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6222,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6223,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6224,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,6225,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6226,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,6227,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6228,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6229,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6230,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6231,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6232,gemini,2025,여성,6
2,1,1.0,1.0,2.0,2,1,2,1,1,2,1,6233,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6234,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6235,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6236,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6237,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6238,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6239,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6240,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6241,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6242,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6243,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6244,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6245,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6246,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6247,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6248,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6249,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6250,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6251,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6252,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6253,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6254,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6255,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6256,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6257,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6258,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6259,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6260,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6261,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6262,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6263,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6264,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6265,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6266,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6267,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6268,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6269,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6270,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6271,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6272,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6273,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6274,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6275,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6276,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6277,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6278,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6279,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6280,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6281,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6282,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6283,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6284,gemini,2025,여성,6
4,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6285,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6286,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6287,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6288,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6289,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6290,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6291,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6292,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6293,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6294,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6295,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6296,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6297,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6298,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6299,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6300,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6301,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6302,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6303,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,6304,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6305,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6306,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6307,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6308,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6309,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6310,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6311,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6312,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6313,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6314,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6315,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6316,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6317,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6318,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6319,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6320,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6321,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6322,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6323,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6324,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6325,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6326,gemini,2025,여성,6
4,1,1.0,1.0,1.0,1,1,2,2,1,2,1,6327,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6328,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6329,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6330,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6331,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6332,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6333,gemini,2025,여성,6
