p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
2,2,,,,2,2,3,2,3,2,3,3,2,1,2,1,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,465,gemini,2024,남성,7
2,2,,,,1,1,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,466,gemini,2024,남성,7
2,2,,,,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,467,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,468,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,469,gemini,2024,남성,7
1,2,,,,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,470,gemini,2024,남성,7
2,2,,,,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,3,2,3,3,4,3,2,1,2,2,1,2,2,471,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,472,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,473,gemini,2024,남성,7
2,2,,,,2,2,2,1,4,3,4,3,2,1,2,1,1,2,2,2,4,3,3,2,2,3,3,3,1,1,2,2,1,2,2,474,gemini,2024,남성,7
2,1,1.0,4.0,2.0,2,2,2,2,3,2,3,2,2,1,2,2,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,475,gemini,2024,남성,7
2,2,,,,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,476,gemini,2024,남성,7
2,2,,,,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,3,3,3,2,2,3,3,3,2,1,2,2,1,2,2,477,gemini,2024,남성,7
2,2,,,,2,2,3,2,4,3,4,4,2,2,2,2,1,2,3,2,4,3,3,3,2,3,3,3,2,1,2,2,1,2,2,478,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,479,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,480,gemini,2024,남성,7
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,4,3,3,4,4,3,3,2,3,3,3,2,1,2,2,1,2,2,481,gemini,2024,남성,7
2,2,,,,2,2,3,2,4,3,4,3,2,1,2,2,1,2,2,1,3,3,2,2,3,3,4,3,1,1,2,2,1,2,2,482,gemini,2024,남성,7
2,2,,,,2,2,3,2,4,4,4,3,3,2,2,3,2,2,3,2,4,3,2,2,2,3,3,3,1,1,2,2,1,2,2,483,gemini,2024,남성,7
2,2,,,,1,1,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,484,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,2,2,2,1,2,2,1,2,2,485,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,3,2,2,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,486,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,2,2,2,2,3,3,2,2,3,3,4,3,2,1,2,2,1,2,2,487,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,3,3,3,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,488,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,489,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,2,2,1,2,1,1,2,2,2,2,2,3,4,2,2,2,2,2,1,2,2,490,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,491,gemini,2024,남성,8
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,492,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,493,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,494,gemini,2024,남성,8
2,2,,,,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,2,1,2,2,1,2,2,495,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2,496,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,497,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,498,gemini,2024,남성,8
1,2,,,,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2,499,gemini,2024,남성,8
1,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,500,gemini,2024,남성,8
2,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,501,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,502,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,503,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,3,3,2,2,2,2,1,2,2,504,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,505,gemini,2024,남성,8
2,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,506,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,2,2,3,2,4,3,2,2,2,3,3,3,2,1,2,2,1,2,2,507,gemini,2024,남성,8
2,2,,,,2,2,2,2,4,4,4,4,2,2,2,2,2,3,3,2,3,3,2,2,2,3,3,2,1,1,2,2,1,2,2,508,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,4,4,4,2,2,3,2,1,1,1,1,4,3,3,3,3,3,4,3,2,1,1,2,1,2,2,509,gemini,2024,남성,8
2,2,,,,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,510,gemini,2024,남성,8
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,2,3,3,2,1,2,2,1,2,2,511,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,3,3,2,2,3,3,4,2,2,1,2,2,1,2,2,512,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,513,gemini,2024,남성,8
2,2,,,,1,1,2,1,3,2,2,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,2,2,2,1,2,2,514,gemini,2024,남성,8
2,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,515,gemini,2024,남성,8
1,2,,,,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,516,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,2,2,2,2,517,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,518,gemini,2024,남성,8
2,2,,,,2,2,2,2,4,3,4,3,2,1,1,1,1,2,2,1,3,3,3,2,3,3,4,3,2,1,2,2,1,2,2,519,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,520,gemini,2024,남성,8
2,2,,,,1,2,2,2,4,3,4,3,1,1,1,1,1,1,1,1,3,3,2,1,2,2,3,1,2,1,2,2,1,2,2,521,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,2,2,3,4,3,2,1,2,2,1,2,2,522,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,523,gemini,2024,남성,8
2,2,,,,1,2,2,2,4,4,4,3,2,1,1,1,1,2,3,1,4,4,2,2,2,3,3,2,2,1,2,2,1,2,2,524,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,525,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,3,4,4,2,2,2,2,2,4,4,3,4,4,3,2,3,3,3,3,2,1,2,2,1,2,2,526,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,527,gemini,2024,남성,8
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,3,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,528,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,4,4,3,2,2,2,2,1,2,2,1,3,3,4,4,2,3,3,3,2,1,2,2,1,2,2,529,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,530,gemini,2024,남성,8
2,2,,,,2,2,3,2,4,3,4,3,2,1,2,1,1,2,2,2,4,3,3,2,3,3,4,3,2,1,2,2,1,2,2,531,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,3,3,3,2,1,1,1,2,3,3,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,532,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,533,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,534,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,535,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,2,1,2,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,536,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,537,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,538,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,539,gemini,2024,남성,8
2,2,,,,2,2,2,1,3,3,3,3,2,1,2,1,1,2,3,2,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,540,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,541,gemini,2024,남성,8
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,4,2,2,1,2,2,1,2,2,542,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,2,2,3,1,1,1,1,4,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,543,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,544,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,545,gemini,2024,남성,8
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,1,1,1,1,2,3,3,3,4,4,3,3,3,3,4,3,2,1,2,2,1,2,2,546,gemini,2024,남성,8
2,2,,,,2,2,2,1,3,2,3,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,547,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,548,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,4,4,3,2,2,2,2,1,2,2,1,4,3,3,2,3,3,4,3,2,1,2,2,1,2,2,549,gemini,2024,남성,8
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,550,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,551,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,4,2,2,2,2,2,1,2,2,552,gemini,2024,남성,8
2,2,,,,1,1,2,1,3,2,2,2,2,1,1,1,1,2,2,1,3,3,2,2,2,3,4,3,2,1,2,2,1,2,2,553,gemini,2024,남성,8
1,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,4,2,2,1,2,2,1,2,2,554,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,4,2,2,1,2,2,1,2,2,555,gemini,2024,남성,8
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,4,2,2,1,2,2,1,2,2,556,gemini,2024,남성,8
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,557,gemini,2024,남성,8
1,2,,,,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,558,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,1,2,2,1,2,2,559,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,560,gemini,2024,남성,8
2,2,,,,2,2,3,2,3,2,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,3,2,3,1,1,2,2,1,2,2,561,gemini,2024,남성,8
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,2,4,3,3,3,2,3,4,3,2,1,2,2,1,2,2,562,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,563,gemini,2024,남성,8
2,2,,,,2,2,3,2,3,2,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,564,gemini,2024,남성,8
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,565,gemini,2024,남성,8
1,2,,,,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,1,2,2,566,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,567,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,568,gemini,2024,남성,8
2,2,,,,1,1,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,1,2,2,3,2,2,1,2,2,1,2,2,569,gemini,2024,남성,8
1,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,570,gemini,2024,남성,8
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,4,3,3,3,2,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,571,gemini,2024,여성,2
2,2,,,,2,2,3,2,4,3,4,3,3,1,1,1,1,2,2,2,3,3,3,3,2,3,3,3,1,1,2,1,1,2,2,572,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,3,4,3,3,2,2,2,1,2,2,2,4,3,4,4,2,2,3,3,1,1,1,1,1,2,1,573,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,3,3,3,3,2,2,3,2,4,4,5,4,3,3,4,4,1,1,1,1,1,1,1,574,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,4,3,3,3,2,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,1,1,575,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,1,2,2,2,4,3,4,4,3,3,3,4,1,1,1,1,1,2,1,576,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,2,1,4,3,4,3,3,2,2,2,1,3,3,2,3,3,3,3,2,3,3,3,1,1,2,1,1,2,2,577,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,5,5,4,4,3,3,4,2,2,3,2,4,4,5,4,3,3,4,4,1,1,1,1,1,1,1,578,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,2,3,2,4,3,4,4,3,3,3,4,1,1,1,1,1,2,1,579,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,3,4,3,4,2,3,3,1,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,580,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,2,3,1,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,581,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,5,4,5,4,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,2,1,582,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,3,3,2,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,583,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,3,4,3,2,1,2,2,1,2,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,2,584,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,4,3,4,4,2,2,3,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,585,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,2,3,3,3,1,1,2,1,1,2,2,586,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,2,3,2,4,3,4,3,2,1,1,1,2,3,3,2,4,3,3,4,2,3,3,3,1,1,1,1,1,2,2,587,gemini,2024,여성,2
2,2,,,,2,2,3,2,3,2,3,2,2,1,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,1,1,1,2,2,588,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,3,3,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,2,589,gemini,2024,여성,2
2,2,,,,2,2,3,2,4,4,4,3,3,2,2,2,1,2,2,1,3,3,3,3,2,3,4,3,1,1,1,1,1,2,1,590,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,2,3,2,4,4,4,3,3,2,2,2,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,1,1,591,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,4,3,4,4,2,2,3,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,592,gemini,2024,여성,2
3,1,1.0,3.0,2.0,4,3,4,2,5,5,5,4,4,3,4,4,2,2,3,2,4,3,5,4,3,3,4,4,1,1,1,1,1,1,1,593,gemini,2024,여성,2
2,2,,,,1,2,2,1,3,2,3,2,2,1,1,1,1,2,2,1,3,3,3,3,2,3,3,3,1,1,2,1,1,2,2,594,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,2,3,2,4,3,4,4,3,3,4,4,1,1,1,1,1,1,1,595,gemini,2024,여성,2
3,1,6.0,3.0,2.0,2,2,3,2,4,4,4,3,4,2,2,3,2,3,3,2,3,3,3,3,2,3,3,3,1,1,1,1,1,2,1,596,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,4,3,3,4,2,3,3,2,4,4,5,5,3,3,4,4,1,1,1,1,1,1,1,597,gemini,2024,여성,2
2,2,,,,1,2,2,1,3,2,3,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,598,gemini,2024,여성,2
3,1,7.0,3.0,2.0,2,2,3,2,4,4,4,4,5,3,3,3,2,3,4,3,4,3,4,4,2,3,3,4,1,1,1,1,1,2,1,599,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,3,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,600,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,1,4,4,4,3,3,2,2,3,1,1,2,1,3,3,4,4,2,2,4,3,1,1,1,1,1,2,2,601,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,602,gemini,2024,여성,2
2,2,,,,2,2,3,2,4,4,4,3,3,2,2,3,1,1,1,1,3,3,3,3,2,2,2,2,1,1,1,1,1,2,2,603,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,1,1,1,1,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,2,604,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,1,2,2,1,4,3,4,4,3,3,4,3,1,1,1,1,1,2,2,605,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,606,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,3,2,5,4,5,4,4,3,4,4,2,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,607,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,2,3,2,5,5,5,4,4,3,4,4,1,1,2,1,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,608,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,1,609,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,3,3,1,1,2,1,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,610,gemini,2024,여성,2
2,2,,,,2,2,2,2,4,4,4,3,2,2,2,2,1,2,2,1,3,3,3,3,2,3,3,3,1,1,2,1,1,2,1,611,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,1,2,2,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,612,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,3,4,3,3,2,2,2,2,3,3,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,613,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,2,1,614,gemini,2024,여성,2
2,2,,,,2,2,3,1,4,4,4,3,4,3,3,3,1,1,1,1,3,3,4,4,2,2,3,2,1,1,1,1,1,2,2,615,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,2,1,4,3,4,3,2,2,2,2,1,2,2,2,4,3,4,4,3,3,4,4,1,1,1,1,1,2,2,616,gemini,2024,여성,2
3,1,1.0,3.0,2.0,3,3,3,2,5,4,4,4,3,3,4,4,2,2,3,2,4,4,4,4,3,3,4,3,1,1,1,1,1,2,1,617,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,2,2,2,3,3,2,4,3,4,4,2,3,3,4,1,1,1,1,1,2,1,618,gemini,2024,여성,2
3,1,8.0,3.0,2.0,2,2,3,1,4,4,4,3,4,2,2,3,1,2,3,2,4,3,3,4,2,3,3,3,1,1,1,1,1,2,2,619,gemini,2024,여성,2
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,3,3,2,2,3,2,2,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,620,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,1,2,2,2,4,3,4,4,2,3,3,3,1,1,1,1,1,2,1,621,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,2,2,4,3,5,4,3,3,4,4,1,1,1,1,1,1,1,622,gemini,2024,여성,2
3,1,1.0,3.0,2.0,2,2,3,2,4,4,4,3,3,2,2,2,2,3,3,2,4,3,4,4,3,3,4,3,1,1,1,1,1,2,1,623,gemini,2024,여성,2
2,1,1.0,4.0,2.0,2,2,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,624,gemini,2024,여성,2
