_idx,uuid,sex,age,province,education_level,occupation,성별,연령대,연령대_라벨,시도,교육수준
7285,90d2868c54da44238d23e1a498dbe914,여자,69,경기,중학교,무직,여성,7,60대,경기도,중졸
7286,4c5f9403d9e7466a8d0ab675b36e633d,여자,60,경기,대학원,보육교사,여성,7,60대,경기도,대학원졸
7287,3096d064bf6c4cdbb7437439c49379cf,여자,64,서울,초등학교,무직,여성,7,60대,서울특별시,초졸이하
7288,b528e1e62965457ab3a0c3a82a3c95eb,여자,61,경기,초등학교,음식 배달원,여성,7,60대,경기도,초졸이하
7289,fdb7a7b334854dc29af63da630a790ab,여자,64,경기,고등학교,부동산 중개사,여성,7,60대,경기도,고졸
7290,99708a3e57f941a88c81c5bc7a41c94c,여자,68,제주,중학교,주방 보조원,여성,7,60대,제주특별자치도,중졸
7291,97fb219897d24f36b0eb3c108b870400,여자,66,부산,초등학교,주차 관리원,여성,7,60대,부산광역시,초졸이하
7292,4a3b95b572c5433bb847d851e8816a62,여자,61,경상남,중학교,육아 도우미,여성,7,60대,경상남도,중졸
7293,31ac0b77233c4e909c77e4fe4095a84e,여자,60,충청남,고등학교,무직,여성,7,60대,충청남,고졸
7294,ca3bafa15ab94fc8a1cf3a99f6b5fafc,여자,64,서울,고등학교,노인 및 장애인 돌봄 서비스 종사원,여성,7,60대,서울특별시,고졸
7295,717ba6d8d5a6424a85c557a12c8be7d7,여자,68,경기,초등학교,무직,여성,7,60대,경기도,초졸이하
7296,803d26f7f79348888a7b5c997e7f555b,여자,60,충청북,4년제 대학교,무직,여성,7,60대,충청북,대졸
7297,b0ab5c8883d048658b4fa966e0bd0483,여자,61,광주,고등학교,무직,여성,7,60대,광주광역시,고졸
7298,b50a452f516f489189e71b814515a24e,여자,60,대구,고등학교,무직,여성,7,60대,대구광역시,고졸
7299,56c348c4571c4e60a154c18c18828293,여자,63,강원,고등학교,무직,여성,7,60대,강원특별자치도,고졸
7300,987b7c03b39e485f8c6374a783877b91,여자,69,경상남,고등학교,무직,여성,7,60대,경상남도,고졸
7301,84f1c9a1369b4371864f592136430caa,여자,67,서울,중학교,무직,여성,7,60대,서울특별시,중졸
7302,bae6eb89db8c45b8a8d6b3a0feee827d,여자,63,경상남,고등학교,무직,여성,7,60대,경상남도,고졸
7303,9880408f1a15473ebd1717a11e143ca6,여자,65,충청북,무학,그 외 청소원,여성,7,60대,충청북,무학
7304,a7246cde7a2d43df8a782b4cd087fb40,여자,67,부산,대학원,경영 컨설턴트,여성,7,60대,부산광역시,대학원졸
7305,81d11fa2ce174a5098aeb0fb0571b184,여자,67,전라남,초등학교,무직,여성,7,60대,전라남,초졸이하
7306,2bb125e44202426e868e2501bf379c71,여자,68,서울,고등학교,무직,여성,7,60대,서울특별시,고졸
7307,202425acad5242428f5797259493581a,여자,60,서울,2~3년제 전문대학,무직,여성,7,60대,서울특별시,전문대졸
7308,be0c38678fdd4e3bbf9f9c366d83a96e,여자,66,경기,초등학교,그 외 서비스 관련 단순 종사원,여성,7,60대,경기도,초졸이하
7309,8de3c174cd854514ae9ea907a3555229,여자,69,경기,고등학교,매장 정리원,여성,7,60대,경기도,고졸
7310,e62a4e1544404cce92eda8fbbdd750d3,여자,61,서울,중학교,무직,여성,7,60대,서울특별시,중졸
7311,da866a99baaf461189ed783bf92ae348,여자,65,강원,고등학교,경리 사무원,여성,7,60대,강원특별자치도,고졸
7312,72b3566292ce45669c00fcda65352eb5,여자,63,경기,중학교,무직,여성,7,60대,경기도,중졸
7313,04d5e6dd6f054eb196b391a4f7f1844b,여자,63,인천,고등학교,무직,여성,7,60대,인천광역시,고졸
7314,660b230273b04e30baa363e12cac7bae,여자,67,인천,고등학교,무직,여성,7,60대,인천광역시,고졸
7315,6943d400fa244e69aba4f27b465bd477,여자,64,제주,고등학교,온라인 쇼핑 판매원,여성,7,60대,제주특별자치도,고졸
7316,9a6f379d80f94c8f9aac5e8c75864839,여자,63,부산,고등학교,경리 사무원,여성,7,60대,부산광역시,고졸
7317,f7a69b0c8d3f410fa977488797a43523,여자,68,충청북,고등학교,무직,여성,7,60대,충청북,고졸
7318,5aec4e70f3214824ab38cc9ee328e48a,여자,63,경기,초등학교,무직,여성,7,60대,경기도,초졸이하
7319,a227a228abc947b8bddfd91d50d236f7,여자,64,경기,4년제 대학교,무직,여성,7,60대,경기도,대졸
7320,4a070d9e46eb470791f174d8f204bff0,여자,68,대전,중학교,무직,여성,7,60대,대전광역시,중졸
7321,b411c34868dc4f3c80d11d8cbe13d8fe,여자,63,경기,고등학교,무직,여성,7,60대,경기도,고졸
7322,6eb3235165d94e43a847b403e3fc695b,여자,66,서울,고등학교,무직,여성,7,60대,서울특별시,고졸
7323,596024a729224de4bd8bc8397cef78eb,여자,62,서울,고등학교,무직,여성,7,60대,서울특별시,고졸
7324,2dd75f9d5d03425da21de60648c61060,여자,68,경상북,고등학교,도배공,여성,7,60대,경상북도,고졸
7325,381a0bc4835c47b1a58738fb1670893c,여자,68,대구,고등학교,무직,여성,7,60대,대구광역시,고졸
7326,2f4c948de7124337afb9dc32430c8a87,여자,69,대구,중학교,무직,여성,7,60대,대구광역시,중졸
7327,07e591ddebc24dfe90b19080d9235e6b,여자,65,충청북,고등학교,무직,여성,7,60대,충청북,고졸
7328,9a1f4d00b05f43479a40dafcde2d54a0,여자,63,경상북,2~3년제 전문대학,무직,여성,7,60대,경상북도,전문대졸
7329,bf240f9b5cf941d48d1dba05e96dd43f,여자,64,부산,4년제 대학교,바텐더,여성,7,60대,부산광역시,대졸
7330,2a3ccf68602a4eb8889b8034c42aae30,여자,69,경기,4년제 대학교,무직,여성,7,60대,경기도,대졸
7331,8377196c0f2a49a78df1779d4f094aa8,여자,68,울산,초등학교,건물 청소원,여성,7,60대,울산광역시,초졸이하
7332,65646a79b117404886a7d8968a1e862e,여자,62,경기,중학교,건물 청소원,여성,7,60대,경기도,중졸
7333,ea244149f3e94fda9460fb3f832dfcbb,여자,67,전북,고등학교,무직,여성,7,60대,전북특별자치도,고졸
7334,a4616c88d16d4e448c32e3a3a5cd6c09,여자,64,경상남,중학교,개인 생활 서비스 종사원,여성,7,60대,경상남도,중졸
7335,660d25069bce4271998e859f5412ba93,여자,68,부산,초등학교,무직,여성,7,60대,부산광역시,초졸이하
7336,e4b9685990254138a8383749d70a9a03,여자,62,서울,4년제 대학교,무직,여성,7,60대,서울특별시,대졸
7337,4eec4d1f1f2d48eb99695ef3125267bd,여자,63,경기,고등학교,무직,여성,7,60대,경기도,고졸
7338,734a7b390c6344d8a5c4d8a3a43a15f9,여자,83,경상북,무학,무직,여성,8,70대이상,경상북도,무학
7339,2beb21b5584d4f4b850246c72d2f1ba9,여자,77,부산,중학교,무직,여성,8,70대이상,부산광역시,중졸
7340,f3d4845796304ce3b2f7010db9396149,여자,79,전라남,무학,건물 청소원,여성,8,70대이상,전라남,무학
7341,32f975fe2c45467488f2b962f9a63f29,여자,79,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7342,574443f405374c369251e49156eff41d,여자,80,대구,초등학교,무직,여성,8,70대이상,대구광역시,초졸이하
7343,21ba19696f804b23943958fd725c8fb8,여자,81,충청북,무학,무직,여성,8,70대이상,충청북,무학
7344,3d8179576836497e942684c69865c0e7,여자,91,인천,무학,무직,여성,8,70대이상,인천광역시,무학
7345,ffe0540efaad4fe690df3908ca958593,여자,72,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7346,70d75845aee846559b4bcdbf04e5ed7a,여자,76,서울,무학,무직,여성,8,70대이상,서울특별시,무학
7347,777f985f68f44a4da380cee3a117c0e7,여자,83,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7348,0538f265afbb4945a870dae0755c4bdb,여자,74,대전,4년제 대학교,사무 보조원,여성,8,70대이상,대전광역시,대졸
7349,46e814b4a4a146c18d2d66669bf49c90,여자,75,충청북,무학,무직,여성,8,70대이상,충청북,무학
7350,5e63a888835b45c19f9e0b1636c06e82,여자,78,경상남,초등학교,무직,여성,8,70대이상,경상남도,초졸이하
7351,527d50c48052495e8f7794e4afe8fc53,여자,94,서울,무학,무직,여성,8,70대이상,서울특별시,무학
7352,767fe8455047444ba66d6f3a5997db03,여자,70,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7353,21d76d25fc0a4135b360a6d6df5eac37,여자,74,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7354,6862cccf5ed3403f9ba7d416b0e777f5,여자,79,강원,무학,요양 보호사,여성,8,70대이상,강원특별자치도,무학
7355,4daa1860145d4490b6b7c5b0110f2e9f,여자,73,서울,무학,무직,여성,8,70대이상,서울특별시,무학
7356,a9880d297980456ab4ff926c78a8c14f,여자,77,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7357,ec2d6090e15e48a29ff33951d0b3dea2,여자,76,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7358,e656e0906a654f92a39d52c49e94d5c5,여자,83,서울,고등학교,무직,여성,8,70대이상,서울특별시,고졸
7359,90be927fd01242418dd393f7c8a875db,여자,91,강원,고등학교,무직,여성,8,70대이상,강원특별자치도,고졸
7360,94379100ca664fe99c6bb5c4538a3441,여자,81,전북,무학,무직,여성,8,70대이상,전북특별자치도,무학
7361,bca2b344cef04550aa2f1346731136cc,여자,72,충청남,초등학교,무직,여성,8,70대이상,충청남,초졸이하
7362,e78408f668d341e29b4f80626d8fca88,여자,80,전라남,무학,무직,여성,8,70대이상,전라남,무학
7363,e6ab7cc8ec0c464b960ff2da14fc4967,여자,71,경상북,무학,건물 청소원,여성,8,70대이상,경상북도,무학
7364,6a755ea64f384950b0db5cd76bcd0793,여자,73,경상북,중학교,무직,여성,8,70대이상,경상북도,중졸
7365,411999da17714d3287d260f39d452ada,여자,81,대구,초등학교,자동 재봉설비 조작원,여성,8,70대이상,대구광역시,초졸이하
7366,595020937bf040329fa5861f06be44aa,여자,77,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7367,2df31376d01d4c4f9be3983caf280485,여자,73,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7368,21c2fee35d2a4fe6bf360bd0b17cf94d,여자,81,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7369,65c6584846c040a0b7ff8c794728c5ea,여자,71,경상북,초등학교,시설 경비원,여성,8,70대이상,경상북도,초졸이하
7370,2985af0b10de46dabc9665e742e5e28b,여자,80,서울,고등학교,무직,여성,8,70대이상,서울특별시,고졸
7371,568274cde2e447918ffdc902aea540e5,여자,72,경상남,초등학교,무직,여성,8,70대이상,경상남도,초졸이하
7372,3f70d92cca4c4eb99955fa75e80c503c,여자,93,강원,무학,무직,여성,8,70대이상,강원특별자치도,무학
7373,12ffcd552ab343f5b28dff655b9d075a,여자,74,울산,고등학교,무직,여성,8,70대이상,울산광역시,고졸
7374,5a42389476734fc18298379741b1f12c,여자,87,강원,초등학교,무직,여성,8,70대이상,강원특별자치도,초졸이하
7375,091861f929d144c1a35f0ba1d59da184,여자,85,제주,2~3년제 전문대학,무직,여성,8,70대이상,제주특별자치도,전문대졸
7376,44691c8e995b442094c512a87d0587b3,여자,92,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7377,861a439c2d3e466ca8a2fc1ead76fab2,여자,92,경기,무학,무직,여성,8,70대이상,경기도,무학
7378,4fe3d7411e1a402db5abd5ee00f56858,여자,74,충청남,중학교,무직,여성,8,70대이상,충청남,중졸
7379,dc6501bd8d084cb18b9977b03c18cdc5,여자,74,대구,초등학교,그 외 서비스 관련 단순 종사원,여성,8,70대이상,대구광역시,초졸이하
7380,75f9866723754d8d8df9c74ef054d6ab,여자,84,경상북,무학,무직,여성,8,70대이상,경상북도,무학
7381,9013f5eec55a40b1adcef5b5d649f214,여자,74,서울,대학원,무직,여성,8,70대이상,서울특별시,대학원졸
7382,50dbd62230f84652bff4af38932860d5,여자,84,경기,중학교,무직,여성,8,70대이상,경기도,중졸
7383,0973322b135d40ab90fcd1298ac28e96,여자,71,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7384,33deed8490f547aeb63fd603a3d0a608,여자,71,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7385,73744a6a56514e83a105b5353e875544,여자,80,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7386,9cc61189b92a46e985e086d1ba2afa5c,여자,80,경상남,초등학교,무직,여성,8,70대이상,경상남도,초졸이하
7387,bf538ce6fd6247b7bdc030bee05c14f6,여자,90,대전,무학,무직,여성,8,70대이상,대전광역시,무학
7388,31a72b9639f94f0e8e1c400ec5b762e1,여자,84,서울,초등학교,지방행정 사무원,여성,8,70대이상,서울특별시,초졸이하
7389,a2edd47d4f2046898cab6bdc13903e16,여자,73,전북,초등학교,그 외 돌봄 및 보건 서비스 종사원,여성,8,70대이상,전북특별자치도,초졸이하
7390,12af4b3f02cd4cebaf695f6807f8a10d,여자,80,울산,초등학교,무직,여성,8,70대이상,울산광역시,초졸이하
7391,78a0c8e1f4244b01b1d9ce340c11b630,여자,93,경상남,무학,무직,여성,8,70대이상,경상남도,무학
7392,2eeaae25301949fdb6a5ae5dc25e3365,여자,75,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7393,e37d584b524f477793e8c593c3da54e6,여자,84,서울,대학원,무직,여성,8,70대이상,서울특별시,대학원졸
7394,03c3f0182b3a4b8bb21ce41ea94a0a93,여자,74,경기,무학,건물 청소원,여성,8,70대이상,경기도,무학
7395,0f2bd2ef8f294333ac25db7adba36d14,여자,81,서울,초등학교,매장 정리원,여성,8,70대이상,서울특별시,초졸이하
7396,59525ea212234d06869b1f90beef5587,여자,72,대구,고등학교,그 외 경호 및 보안 관련 종사원,여성,8,70대이상,대구광역시,고졸
7397,fce3791bc03b4dcfbc05f58670bd6f0c,여자,70,전북,초등학교,건물 청소원,여성,8,70대이상,전북특별자치도,초졸이하
7398,e7fd26099821471da5bf7a8998317aac,여자,73,부산,중학교,무직,여성,8,70대이상,부산광역시,중졸
7399,0afdcee3ee494f16b364d371f9c0c419,여자,71,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7400,aeb633c43d1b46ffa5ef9577636c4bc7,여자,86,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7401,f39208921a8b4dbfae4e9fe0a4d786a8,여자,73,충청남,무학,운송장비 청소원,여성,8,70대이상,충청남,무학
7402,b58300e39a924beea2045c3573178a37,여자,73,대구,초등학교,간병인,여성,8,70대이상,대구광역시,초졸이하
7403,41910968dda84bdc87512c99d0835bb8,여자,81,경상남,초등학교,무직,여성,8,70대이상,경상남도,초졸이하
7404,a55c822d0a1b421993991b9d91336e89,여자,75,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7405,f704a5dbd50540adafd0408edc47b4b0,여자,72,인천,4년제 대학교,무직,여성,8,70대이상,인천광역시,대졸
7406,ccadcdff64ac4a4499e996254d6c54a8,여자,81,전라남,무학,주방 보조원,여성,8,70대이상,전라남,무학
7407,bc13205c2c7d49259b2d81f7505d21ad,여자,84,부산,2~3년제 전문대학,무직,여성,8,70대이상,부산광역시,전문대졸
7408,d4d654cf576b4c34824a013b17d18d48,여자,87,경상남,무학,무직,여성,8,70대이상,경상남도,무학
7409,468ba585068b4a2b9fc27388f3d43555,여자,86,경상북,무학,무직,여성,8,70대이상,경상북도,무학
7410,39f022dfba90471891ee405c908e8364,여자,71,서울,초등학교,건물 청소원,여성,8,70대이상,서울특별시,초졸이하
7411,8cad8dd44a8f4f2ca2306d065dec6167,여자,85,경기,무학,무직,여성,8,70대이상,경기도,무학
7412,1ca5197569764a35a1c97354686c38d6,여자,75,전라남,초등학교,무직,여성,8,70대이상,전라남,초졸이하
7413,a59fc44e5f5e42fbb85e917252b40ded,여자,70,부산,초등학교,가사 도우미,여성,8,70대이상,부산광역시,초졸이하
7414,185569ac4f13488dbc1988db2a36905f,여자,70,강원,고등학교,그 외 기능 관련 종사원,여성,8,70대이상,강원특별자치도,고졸
7415,78a3f4be26f94466bc781410ab350233,여자,83,경기,중학교,무직,여성,8,70대이상,경기도,중졸
7416,ff4347a78c4b41b4af7f6c41ca1dd741,여자,77,부산,중학교,주방 보조원,여성,8,70대이상,부산광역시,중졸
7417,3ebcd8da4daf4a0d95f5806917819653,여자,73,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7418,38465bea892d4c2fa8366cf106700f33,여자,74,부산,고등학교,무직,여성,8,70대이상,부산광역시,고졸
7419,a5ea78f670e144388974f38ac38ca948,여자,79,서울,4년제 대학교,무직,여성,8,70대이상,서울특별시,대졸
7420,dadfea499bbb48e1b2160e912f2c3526,여자,83,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7421,521c2993a92e411cb1cf692abe9cea43,여자,74,경상북,초등학교,무직,여성,8,70대이상,경상북도,초졸이하
7422,ad7d5a705404473c8d3fcedb1127fa03,여자,71,경상남,중학교,무직,여성,8,70대이상,경상남도,중졸
7423,255802a2584f417cada9d6a225f404ee,여자,72,세종,무학,무직,여성,8,70대이상,세종특별자치시,무학
7424,1427e168766847d6a1f4b642579e9117,여자,86,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7425,67f9911cff024583859beb6c534c4340,여자,72,충청북,초등학교,무직,여성,8,70대이상,충청북,초졸이하
7426,36ae6b30a93c4b41a06b7d65e14711c0,여자,73,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7427,dc682a8828b94d2b9f03adcc989f1936,여자,78,전북,중학교,무직,여성,8,70대이상,전북특별자치도,중졸
7428,91eb150c58cb4491a8bf3e47f2224484,여자,84,충청북,초등학교,건물 청소원,여성,8,70대이상,충청북,초졸이하
7429,64bf71eda87541eeb62159366dec082b,여자,81,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7430,798fd09e4add4187881881561141c857,여자,71,대구,중학교,무직,여성,8,70대이상,대구광역시,중졸
7431,b2cf0ba8731d406986311cb2c7e80216,여자,79,경상북,초등학교,무직,여성,8,70대이상,경상북도,초졸이하
7432,a302019990c8433fbb86bec92ff1badd,여자,85,강원,초등학교,무직,여성,8,70대이상,강원특별자치도,초졸이하
7433,eb0370f5124e4fe48f7fe326bb8c7c60,여자,76,경기,4년제 대학교,광고 전문가,여성,8,70대이상,경기도,대졸
7434,6077346e62314e77a0a6977efc9a5574,여자,95,서울,무학,무직,여성,8,70대이상,서울특별시,무학
7435,77191d503f6d4f32abfbe553d8c57cc4,여자,78,부산,고등학교,무직,여성,8,70대이상,부산광역시,고졸
7436,353e4eb487cf4d9fbcd47b7e2ff2861c,여자,70,부산,중학교,텔레마케터,여성,8,70대이상,부산광역시,중졸
7437,01f33b79013e43c3beea019b1587af9d,여자,76,대구,고등학교,사무 보조원,여성,8,70대이상,대구광역시,고졸
7438,83eaf16a3d524b68ad26610baa063be5,여자,92,인천,무학,무직,여성,8,70대이상,인천광역시,무학
7439,45969518339243d997d56f9e817112cb,여자,88,전라남,무학,무직,여성,8,70대이상,전라남,무학
7440,103de9157eb74895820c9439efbea50e,여자,82,전라남,초등학교,무직,여성,8,70대이상,전라남,초졸이하
7441,85536c3b9d98454d94f0aaf168fcb604,여자,75,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7442,6726ceca839345509f190a3f459f711a,여자,83,전라남,무학,농업 단순 종사원,여성,8,70대이상,전라남,무학
7443,25fa7fb9e78846ee9a3771b7b1d2ba5c,여자,83,대구,초등학교,무직,여성,8,70대이상,대구광역시,초졸이하
7444,bb96cc052ea945f8869c78e3e8eff07c,여자,71,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7445,e1bf8bbf5db64e55b1486e84afd4cca1,여자,70,서울,초등학교,건물 청소원,여성,8,70대이상,서울특별시,초졸이하
7446,55450df3c5d8436492ede4783322e05f,여자,74,경기,초등학교,음식 서비스 종사원,여성,8,70대이상,경기도,초졸이하
7447,09e400a866be42d7b4e6d1a23b18594e,여자,71,부산,무학,무직,여성,8,70대이상,부산광역시,무학
7448,ba68d478d1194c87b326ec94099128c3,여자,75,경기,4년제 대학교,회계 사무원,여성,8,70대이상,경기도,대졸
7449,5411941c28ce489795e473e1e0798366,여자,80,경상북,초등학교,무직,여성,8,70대이상,경상북도,초졸이하
7450,4d3a824f661c4da7bb1b6bedda1bb528,여자,73,대구,고등학교,무직,여성,8,70대이상,대구광역시,고졸
7451,890a493a7f2045d696d70a1cbc7808a4,여자,74,울산,초등학교,무직,여성,8,70대이상,울산광역시,초졸이하
7452,c7c44f69dfca448c8b2cd47e4929d4b7,여자,77,강원,무학,무직,여성,8,70대이상,강원특별자치도,무학
7453,53f6df7b3608407f86f8e544c4df6257,여자,93,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7454,840aacb667c8447fb70c593f891ed3dc,여자,75,경기,고등학교,무직,여성,8,70대이상,경기도,고졸
7455,2e839d92f44f4ac38601af8bae23ff5c,여자,71,광주,무학,주방 보조원,여성,8,70대이상,광주광역시,무학
7456,6414cf0ce0e94987b9e5bc00a6b4da2d,여자,72,서울,중학교,건물 청소원,여성,8,70대이상,서울특별시,중졸
7457,42e09954dc7d494ca3b1902e3381d511,여자,78,전라남,무학,무직,여성,8,70대이상,전라남,무학
7458,eb9f00bd70af494190a9d8a444f4a21e,여자,79,서울,초등학교,건물 청소원,여성,8,70대이상,서울특별시,초졸이하
7459,662f8bca7d634e7096ef61a09b5a61c1,여자,70,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7460,dcaa600a0c494877afd6c00a995bd3ab,여자,74,경기,고등학교,"전직 배전반 조작원, 현재 구직중",여성,8,70대이상,경기도,고졸
7461,eb45f57d2a9c47a1856be79c36e00f4e,여자,73,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7462,4db15e48037442d39e606a1035cda362,여자,90,경상북,초등학교,무직,여성,8,70대이상,경상북도,초졸이하
7463,c6094fb9ce724f8f8c79e62963b8230f,여자,85,충청남,초등학교,건물 청소원,여성,8,70대이상,충청남,초졸이하
7464,484f6594d8164fb68d377f3d290a9146,여자,87,울산,무학,무직,여성,8,70대이상,울산광역시,무학
7465,03a2299c67b4456b91f6fc5dbe411393,여자,70,경상남,초등학교,그 외 서비스 관련 단순 종사원,여성,8,70대이상,경상남도,초졸이하
7466,12ceee3596c043379aa61ef95a18b646,여자,80,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7467,aaaf0d0d57ec4b2989c30cd9b3efa66d,여자,76,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7468,8bac6546de124330a26b43a0fd8f9510,여자,72,경상남,무학,무직,여성,8,70대이상,경상남도,무학
7469,1d86db40b9b843afa561a1699f734d72,여자,81,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7470,70c15649e1c249d485ecec9f5b58f85c,여자,78,경상북,중학교,무직,여성,8,70대이상,경상북도,중졸
7471,daf861696d204f40b33b8b1ff4b7108f,여자,72,서울,초등학교,무직,여성,8,70대이상,서울특별시,초졸이하
7472,9f1e77adc8c444679da9bdefde15e2e2,여자,71,서울,무학,무직,여성,8,70대이상,서울특별시,무학
7473,b8083d7d0252411ca897379c1febe950,여자,78,경상북,초등학교,무직,여성,8,70대이상,경상북도,초졸이하
7474,42e4b116f009493dade251c1f3f722dc,여자,83,서울,고등학교,무직,여성,8,70대이상,서울특별시,고졸
7475,1eef0bd6e0254351b77153ba5e649be2,여자,76,서울,초등학교,건물 청소원,여성,8,70대이상,서울특별시,초졸이하
7476,e4096fc4bd5d4c2ab7362d8743526958,여자,76,서울,중학교,무직,여성,8,70대이상,서울특별시,중졸
7477,a87b5c31d34a4929b89ecc8159faedfb,여자,92,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7478,7d8dcad0958b47788f0184bd997fb6aa,여자,72,충청남,초등학교,지게차 운전원,여성,8,70대이상,충청남,초졸이하
7479,e0249b72480a4292b53f6304a9838043,여자,76,경기,무학,"전직 건물 청소원, 현재 구직중",여성,8,70대이상,경기도,무학
7480,e7479cf234244b3a99dc981bfcd52e31,여자,81,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7481,04ada007fd0e46f49814573dc7f5b86e,여자,84,전라남,초등학교,무직,여성,8,70대이상,전라남,초졸이하
7482,7d680a7983c6427fac7d4644d7220166,여자,76,울산,초등학교,그 외 기계 조작원,여성,8,70대이상,울산광역시,초졸이하
7483,60e42d14c47a49d29101c927d9ec8b96,여자,80,대구,무학,노인 및 장애인 돌봄 서비스 종사원,여성,8,70대이상,대구광역시,무학
7484,8863d64041ad4b6d84c3f3d321840d37,여자,94,충청남,무학,무직,여성,8,70대이상,충청남,무학
7485,d91f6c18dbc2492d9524f9a85fc3ce24,여자,89,대구,무학,무직,여성,8,70대이상,대구광역시,무학
7486,c87b8bf5861549df8ad07ba9652e139d,여자,88,경기,무학,무직,여성,8,70대이상,경기도,무학
7487,ff782beea53b443ea74a407098f3cc63,여자,73,서울,고등학교,무직,여성,8,70대이상,서울특별시,고졸
7488,bb2b227079134d9cbc6012ae9c501ef9,여자,72,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7489,64fe6cbf039d48fda47c075047126fe5,여자,83,울산,무학,무직,여성,8,70대이상,울산광역시,무학
7490,6f99534ef04f40a7a7b72b601c4ab1d0,여자,88,경기,무학,무직,여성,8,70대이상,경기도,무학
7491,46531df03db9484796a191a72761b777,여자,72,충청남,초등학교,무직,여성,8,70대이상,충청남,초졸이하
7492,d19bc3f433c34dd79bf9593df32b1b4b,여자,76,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7493,314380bffb254e60915fbe53ec39a8a9,여자,98,부산,초등학교,무직,여성,8,70대이상,부산광역시,초졸이하
7494,e08e05dd27d14599878e02bdbacc7727,여자,88,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7495,aa55cdb9727d4e3da114a94fd0d9d700,여자,75,충청남,무학,무직,여성,8,70대이상,충청남,무학
7496,9d38f4cc2f8040c6803b309c130686c7,여자,81,인천,초등학교,건물 청소원,여성,8,70대이상,인천광역시,초졸이하
7497,5a4196338b704d20b1d41182a6da3163,여자,71,경기,초등학교,요양 보호사,여성,8,70대이상,경기도,초졸이하
7498,54bd9c34844a447dbc8542bc6907e846,여자,75,경기,초등학교,무직,여성,8,70대이상,경기도,초졸이하
7499,a1634b3eaf564d91b3bc1c4350a84020,여자,73,인천,고등학교,무직,여성,8,70대이상,인천광역시,고졸
7500,68cd60db3e22451f897bf6a1c92e3b2b,여자,74,대전,고등학교,무직,여성,8,70대이상,대전광역시,고졸
7501,fc56355f37b445b79d99519227335dfa,여자,79,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7502,32f56b0e2b004ab3aabbaa6151e1fb9f,여자,75,전북,중학교,건물 청소원,여성,8,70대이상,전북특별자치도,중졸
7503,5c1a31c12f864e8fa2115871dcf3c6be,여자,70,전북,초등학교,무직,여성,8,70대이상,전북특별자치도,초졸이하
7504,cb257c5c9ba54c589927ccfe15de47ad,여자,77,대구,고등학교,건물 청소원,여성,8,70대이상,대구광역시,고졸
7505,fbb339086d6241ac952bb15493ad7fa6,여자,73,서울,중학교,그 외 하역 및 적재 단순 종사원,여성,8,70대이상,서울특별시,중졸
7506,26226dc040d24b159e613852d2aba4a2,여자,71,경상남,초등학교,육아 도우미,여성,8,70대이상,경상남도,초졸이하
7507,d196bfcb517b441cbfdd1016f45cafbf,여자,88,대전,무학,무직,여성,8,70대이상,대전광역시,무학
7508,18c524e9833649ee9cdd638448c61f71,여자,74,강원,초등학교,무직,여성,8,70대이상,강원특별자치도,초졸이하
