p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5660,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5661,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5662,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,3,2,3,3,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5663,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5664,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,4,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5665,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5666,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5667,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5668,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5669,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5670,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5671,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5672,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5673,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5674,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5675,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5676,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5677,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5678,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,2,1,1,2,1,5679,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5680,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5681,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5682,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,4,4,3,2,2,2,3,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5683,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5684,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5685,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5686,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5687,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5688,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5689,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5690,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5691,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5692,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5693,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,3,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5694,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5695,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5696,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5697,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5698,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5699,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,3,2,3,3,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5700,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5701,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5702,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5703,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5704,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5705,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5706,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5707,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,3,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5708,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5709,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5710,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5711,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5712,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,3,2,2,3,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5713,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5714,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5715,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5716,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,3,3,4,4,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5717,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5718,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5719,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,3,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5720,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5721,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5722,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5723,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5724,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5725,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5726,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5727,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5728,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5729,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,4,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5730,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,3,1,1,1,1,1,2,1,5731,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,4,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5732,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5733,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5734,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5735,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5736,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5737,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5738,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5739,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5740,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5741,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5742,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5743,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5744,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5745,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,4,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5746,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5747,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5748,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,4,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5749,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5750,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5751,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5752,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5753,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5754,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5755,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5756,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5757,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,4,3,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5758,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,2,1,1,2,1,5759,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5760,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5761,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5762,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5763,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,2,1,5764,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5765,gemini,2024,여성,4
3,1,1.0,1.0,2.0,3,4,4,4,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,2,1,5766,gemini,2024,여성,4
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5767,gemini,2024,여성,4
3,1,1.0,4.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5768,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5769,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5770,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5771,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5772,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5773,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,1,2,2,1,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5774,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5775,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5776,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5777,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5778,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,3,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5779,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5780,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5781,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5782,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5783,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5784,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5785,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5786,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5787,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5788,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5789,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5790,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5791,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5792,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5793,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5794,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,4,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5795,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,5796,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5797,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5798,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5799,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5800,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5801,gemini,2024,여성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5802,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5803,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5804,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,5805,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5806,gemini,2024,여성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,5807,gemini,2024,여성,5
